Provider ID,HCAHPS Question,Patient Survey Star Rating
450083,Doctor communication - star rating,3
450083,Staff responsiveness - star rating,2
450083,Communication about medicines - star rating,3
450083,Discharge information - star rating,3
450083,Care transition - star rating,3
450083,Overall hospital rating - star rating,3
450083,Quietness - star rating,3
450083,Recommend hospital - star rating,3
450085,Summary star rating,Not Available
450085,Cleanliness - star rating,Not Available
450085,Nurse communication - star rating,Not Available
450085,Doctor communication - star rating,Not Available
450085,Staff responsiveness - star rating,Not Available
450085,Communication about medicines - star rating,Not Available
450085,Discharge information - star rating,Not Available
450085,Care transition - star rating,Not Available
450085,Overall hospital rating - star rating,Not Available
450085,Quietness - star rating,Not Available
450085,Recommend hospital - star rating,Not Available
450087,Summary star rating,3
450087,Cleanliness - star rating,4
450087,Nurse communication - star rating,4
450087,Doctor communication - star rating,3
450087,Staff responsiveness - star rating,4
450087,Communication about medicines - star rating,4
450087,Discharge information - star rating,3
450087,Care transition - star rating,3
450087,Overall hospital rating - star rating,3
450087,Quietness - star rating,3
450087,Recommend hospital - star rating,3
450090,Summary star rating,3
450090,Cleanliness - star rating,3
450090,Nurse communication - star rating,4
450090,Doctor communication - star rating,4
450090,Staff responsiveness - star rating,4
450090,Communication about medicines - star rating,3
450090,Discharge information - star rating,3
450090,Care transition - star rating,3
450090,Overall hospital rating - star rating,2
450090,Quietness - star rating,4
450090,Recommend hospital - star rating,2
450092,Summary star rating,2
450092,Cleanliness - star rating,3
450092,Nurse communication - star rating,2
450092,Doctor communication - star rating,3
450092,Staff responsiveness - star rating,2
450092,Communication about medicines - star rating,3
450092,Discharge information - star rating,2
450092,Care transition - star rating,2
450092,Overall hospital rating - star rating,3
450092,Quietness - star rating,3
450092,Recommend hospital - star rating,2
450097,Summary star rating,2
450097,Cleanliness - star rating,2
450097,Nurse communication - star rating,2
450097,Doctor communication - star rating,2
450097,Staff responsiveness - star rating,2
450097,Communication about medicines - star rating,2
450097,Discharge information - star rating,2
450097,Care transition - star rating,2
450097,Overall hospital rating - star rating,2
450097,Quietness - star rating,3
450097,Recommend hospital - star rating,2
450099,Summary star rating,3
450099,Cleanliness - star rating,3
450099,Nurse communication - star rating,3
450099,Doctor communication - star rating,4
450099,Staff responsiveness - star rating,4
450099,Communication about medicines - star rating,3
450099,Discharge information - star rating,3
450099,Care transition - star rating,3
450099,Overall hospital rating - star rating,3
450099,Quietness - star rating,3
450099,Recommend hospital - star rating,3
450101,Summary star rating,3
450101,Cleanliness - star rating,2
450101,Nurse communication - star rating,4
450101,Doctor communication - star rating,4
450101,Staff responsiveness - star rating,2
450101,Communication about medicines - star rating,3
450101,Discharge information - star rating,3
450101,Care transition - star rating,3
450101,Overall hospital rating - star rating,4
450101,Quietness - star rating,4
450101,Recommend hospital - star rating,4
450102,Summary star rating,3
450102,Cleanliness - star rating,3
450102,Nurse communication - star rating,4
450102,Doctor communication - star rating,3
450102,Staff responsiveness - star rating,3
450102,Communication about medicines - star rating,3
450102,Discharge information - star rating,3
450102,Care transition - star rating,4
450102,Overall hospital rating - star rating,4
450102,Quietness - star rating,4
450102,Recommend hospital - star rating,4
450104,Summary star rating,4
450104,Cleanliness - star rating,4
450104,Nurse communication - star rating,4
450104,Doctor communication - star rating,4
450104,Staff responsiveness - star rating,4
450104,Communication about medicines - star rating,4
450104,Discharge information - star rating,5
450104,Care transition - star rating,4
450104,Overall hospital rating - star rating,4
450104,Quietness - star rating,4
450104,Recommend hospital - star rating,3
450107,Summary star rating,3
450107,Cleanliness - star rating,3
450107,Nurse communication - star rating,2
450107,Doctor communication - star rating,2
450107,Staff responsiveness - star rating,3
450107,Communication about medicines - star rating,3
450107,Discharge information - star rating,3
450107,Care transition - star rating,2
450107,Overall hospital rating - star rating,3
450107,Quietness - star rating,3
450107,Recommend hospital - star rating,2
450108,Summary star rating,4
450108,Cleanliness - star rating,3
450108,Nurse communication - star rating,4
450108,Doctor communication - star rating,5
450108,Staff responsiveness - star rating,3
450108,Communication about medicines - star rating,3
450108,Discharge information - star rating,3
450108,Care transition - star rating,4
450108,Overall hospital rating - star rating,4
450108,Quietness - star rating,4
450108,Recommend hospital - star rating,4
450119,Summary star rating,2
450119,Cleanliness - star rating,2
450119,Nurse communication - star rating,2
450119,Doctor communication - star rating,3
450119,Staff responsiveness - star rating,2
450119,Communication about medicines - star rating,3
450119,Discharge information - star rating,2
450119,Care transition - star rating,2
450119,Overall hospital rating - star rating,3
450119,Quietness - star rating,3
450119,Recommend hospital - star rating,3
450124,Summary star rating,3
450124,Cleanliness - star rating,3
450124,Nurse communication - star rating,3
450124,Doctor communication - star rating,3
450124,Staff responsiveness - star rating,3
450124,Communication about medicines - star rating,4
450124,Discharge information - star rating,3
450124,Care transition - star rating,3
450124,Overall hospital rating - star rating,4
450124,Quietness - star rating,3
450124,Recommend hospital - star rating,3
450128,Summary star rating,3
450128,Cleanliness - star rating,3
450128,Nurse communication - star rating,2
450128,Doctor communication - star rating,3
450128,Staff responsiveness - star rating,3
450128,Communication about medicines - star rating,3
450128,Discharge information - star rating,2
450128,Care transition - star rating,2
450128,Overall hospital rating - star rating,2
450128,Quietness - star rating,3
450128,Recommend hospital - star rating,2
450130,Summary star rating,3
450130,Cleanliness - star rating,3
450130,Nurse communication - star rating,3
450130,Doctor communication - star rating,3
450130,Staff responsiveness - star rating,2
450130,Communication about medicines - star rating,2
450130,Discharge information - star rating,3
450130,Care transition - star rating,3
450130,Overall hospital rating - star rating,3
450130,Quietness - star rating,3
450130,Recommend hospital - star rating,3
450132,Summary star rating,2
450132,Cleanliness - star rating,2
450132,Nurse communication - star rating,2
450132,Doctor communication - star rating,2
